0.3333333333333333,0.3333333333333333
0.06667447224023837,0.06667447224023837
0.24132168070137838,0.24132168070137838
0.41279809595522365,0.41279809595522365
0.15006373658703515,0.15006373658703515
0.46954803099668496,0.46954803099668496
0.017041629405718517,0.017041629405718517
0.06667447224023837,0.8666510555195233
0.24132168070137838,0.5173566385972432
0.41279809595522365,0.1744038080895527
0.15006373658703515,0.6998725268259297
0.46954803099668496,0.060903938006630076
0.017041629405718517,0.965916741188563
0.8666510555195233,0.06667447224023837
0.5173566385972432,0.24132168070137838
0.1744038080895527,0.41279809595522365
0.6998725268259297,0.15006373658703515
0.060903938006630076,0.46954803099668496
0.965916741188563,0.017041629405718517
0.009664954403660254,0.41376948582708517
0.030305943355186365,0.30417944822947973
0.010812972776103751,0.08960908902270585
0.10665316053614844,0.29661537240038294
0.051354315344013114,0.16976335515028973
0.0036969427073556124,0.21404877992584728
0.5765655597692546,0.009664954403660254
0.6655146084153339,0.030305943355186365
0.8995779382011905,0.010812972776103751
0.5967314670634686,0.10665316053614844
0.7788823295056971,0.051354315344013114
0.7822542773667971,0.0036969427073556124
0.41376948582708517,0.5765655597692546
0.30417944822947973,0.6655146084153339
0.08960908902270585,0.8995779382011905
0.29661537240038294,0.5967314670634686
0.16976335515028973,0.7788823295056971
0.21404877992584728,0.7822542773667971
0.41376948582708517,0.009664954403660254
0.30417944822947973,0.030305943355186365
0.08960908902270585,0.010812972776103751
0.29661537240038294,0.10665316053614844
0.16976335515028973,0.051354315344013114
0.21404877992584728,0.0036969427073556124
0.5765655597692546,0.41376948582708517
0.6655146084153339,0.30417944822947973
0.8995779382011905,0.08960908902270585
0.5967314670634686,0.29661537240038294
0.7788823295056971,0.16976335515028973
0.7822542773667971,0.21404877992584728
0.009664954403660254,0.5765655597692546
0.030305943355186365,0.6655146084153339
0.010812972776103751,0.8995779382011905
0.10665316053614844,0.5967314670634686
0.051354315344013114,0.7788823295056971
0.0036969427073556124,0.7822542773667971
